AT1G27250	1	9468568	9469634	FORWARD
AT1G53750	1	20065921	20068324	REVERSE
AT1G05570	1	1647880	1658677	REVERSE
AT1G29400	1	10290393	10293696	REVERSE
AT1G27260	1	9469948	9470967	FORWARD
AT1G59980	1	22081069	22083491	FORWARD
AT1G29410	1	10298705	10299930	REVERSE
AT1G79670	1	29976887	29979337	REVERSE
AT1G53210	1	19844790	19847533	FORWARD
AT1G29420	1	10301483	10301908	REVERSE
AT1G60770	1	22366959	22368648	REVERSE
AT1G27270	1	9472077	9473149	FORWARD
AT1G63380	1	23505582	23506355	FORWARD
AT1G60760	1	22365832	22366323	FORWARD
AT1G11475	1	3862520	3863805	FORWARD
AT1G59970	1	22073601	22074683	FORWARD
AT1G60750	1	22362293	22363854	REVERSE
AT1G63370	1	23503205	23505358	REVERSE
AT1G60740	1	22361127	22361817	FORWARD
AT1G27280	1	9474027	9474990	FORWARD
AT1G63350	1	23494935	23497631	REVERSE
AT1G56160	1	21022384	21023444	FORWARD
AT1G60000	1	22093704	22094540	REVERSE
AT1G29380	1	10284209	10285671	FORWARD
AT1G53265	1	19861098	19861475	REVERSE
AT1G63340	1	23491882	23494019	REVERSE
AT1G60010	1	22095660	22096434	REVERSE
AT1G53730	1	20061771	20065475	FORWARD
AT1G56150	1	21017432	21017764	FORWARD
AT1G63360	1	23499515	23502169	REVERSE
AT1G29390	1	10286409	10287668	REVERSE
AT1G29395	1	10288345	10289539	REVERSE
AT1G27290	1	9481788	9482576	FORWARD
AT1G53260	1	19859406	19860421	REVERSE
AT1G53230	1	19850260	19851435	REVERSE
AT1G53240	1	19854966	19856802	REVERSE
AT1G56170	1	21025118	21025717	FORWARD
AT1G22710	1	8030911	8032970	REVERSE
AT1G53250	1	19857468	19859156	FORWARD
AT1G77290	1	29038917	29039815	FORWARD
AT1G79120	1	29767314	29768555	REVERSE
AT1G32420	1	11701995	11702903	FORWARD
AT1G66220	1	24670536	24673661	FORWARD
AT1G23660	1	8371609	8372772	REVERSE
AT1G23650	1	8371020	8371106	REVERSE
AT1G66230	1	24677322	24678246	FORWARD
AT1G23640	1	8367170	8370280	REVERSE
AT1G23670	1	8373407	8375807	REVERSE
AT1G67220	1	25145587	25150450	FORWARD
AT1G32120	1	11552926	11558608	FORWARD
AT1G77230	1	29016129	29017873	FORWARD
AT1G22790	1	8070271	8071292	FORWARD
AT1G11080	1	3694917	3697759	REVERSE
AT1G11070	1	3690406	3693648	REVERSE
AT1G29030	1	10129201	10133697	REVERSE
AT1G74480	1	27993032	27994178	REVERSE
AT1G66235	1	24683006	24683874	REVERSE
AT1G66200	1	24655552	24657520	REVERSE
AT1G77240	1	29017958	29019595	REVERSE
AT1G23690	1	8377433	8378634	REVERSE
AT1G66210	1	24665735	24668650	REVERSE
AT1G23680	1	8376687	8377156	REVERSE
AT1G77250	1	29020444	29022938	REVERSE
AT1G50670	1	18775086	18776552	REVERSE
AT1G56085	1	20976515	20977541	FORWARD
AT1G66245	1	24690444	24691307	FORWARD
AT1G77200	1	29004357	29005091	REVERSE
AT1G80110	1	30135466	30136767	FORWARD
AT1G02800	1	613386	616103	REVERSE
AT1G67230	1	25151561	25156032	REVERSE
AT1G50640	1	18757602	18758279	REVERSE
AT1G77180	1	28999791	29001632	REVERSE
AT1G80100	1	30133818	30134652	FORWARD
AT1G79620	1	29957633	29962174	REVERSE
AT1G80120	1	30139198	30139986	FORWARD
AT1G32140	1	11562742	11564833	REVERSE
AT1G80140	1	30146611	30148180	FORWARD
AT1G77220	1	29013232	29015530	FORWARD
AT1G50660	1	18771386	18774385	FORWARD
AT1G32130	1	11559146	11561786	REVERSE
AT1G50080	1	18554001	18554276	REVERSE
AT1G66240	1	24686564	24686832	REVERSE
AT1G50650	1	18763773	18764297	REVERSE
AT1G80130	1	30141250	30142478	REVERSE
AT1G02790	1	610681	612225	REVERSE
AT1G74490	1	27994760	27996496	REVERSE
AT1G02780	1	608120	609391	REVERSE
AT1G74550	1	28016086	28017549	FORWARD
AT1G80180	1	30157057	30157473	REVERSE
AT1G74540	1	28013362	28014855	FORWARD
AT1G11020	1	3676968	3678350	FORWARD
AT1G50680	1	18777601	18778614	REVERSE
AT1G66180	1	24647221	24648513	FORWARD
AT1G77280	1	29031468	29035882	REVERSE
AT1G80190	1	30159476	30161115	FORWARD
AT1G32070	1	11534851	11536289	REVERSE
AT1G66170	1	24638793	24641222	REVERSE
AT1G02740	1	599734	602021	REVERSE
AT1G80200	1	30162034	30162999	FORWARD
AT1G66160	1	24637218	24638513	FORWARD
AT1G80170	1	30153646	30155683	REVERSE
AT1G50690	1	18779768	18780411	FORWARD
AT1G22800	1	8072020	8074039	FORWARD
AT1G32060	1	11532668	11534406	FORWARD
AT1G54320	1	20275732	20277793	REVERSE
AT1G74560	1	28017815	28019900	REVERSE
AT1G02750	1	602673	604134	FORWARD
AT1G11040	1	3679225	3680924	REVERSE
AT1G80150	1	30148738	30149931	FORWARD
AT1G74520	1	28008109	28009156	REVERSE
AT1G02770	1	605071	606624	REVERSE
AT1G80160	1	30151280	30151930	FORWARD
AT1G77260	1	29023961	29026699	REVERSE
AT1G74510	1	28006065	28007420	FORWARD
AT1G32100	1	11546472	11547953	REVERSE
AT1G74500	1	27998298	27998668	REVERSE
AT1G50630	1	18751813	18753569	REVERSE
AT1G11060	1	3684568	3689537	FORWARD
AT1G56090	1	20977989	20979185	REVERSE
AT1G11050	1	3681892	3683769	FORWARD
AT1G32080	1	11537572	11539756	REVERSE
AT1G74530	1	28009963	28012044	REVERSE
AT1G42540	1	15973489	15976703	FORWARD
AT1G77270	1	29028342	29031068	FORWARD
AT1G32090	1	11540244	11544041	REVERSE
AT1G66190	1	24653029	24653841	REVERSE
AT1G32150	1	11566022	11568317	FORWARD
AT1G80090	1	30130104	30131855	FORWARD
AT1G80080	1	30128073	30129563	REVERSE
AT1G50590	1	18732378	18734053	REVERSE
AT1G34170	1	12444265	12446764	REVERSE
AT1G80010	1	30097565	30099846	FORWARD
AT1G54240	1	20253088	20254494	FORWARD
AT1G50580	1	18730831	18732177	FORWARD
AT1G54250	1	20255210	20256335	FORWARD
AT1G54230	1	20250954	20252151	FORWARD
AT1G02850	1	630569	633085	FORWARD
AT1G28480	1	10013634	10014047	REVERSE
AT1G20795	1	7226310	7227566	REVERSE
AT1G54270	1	20260495	20262018	FORWARD
AT1G02840	1	626918	628995	FORWARD
AT1G02830	1	625145	625608	REVERSE
AT1G42550	1	15977131	15979734	FORWARD
AT1G34160	1	12441393	12443225	FORWARD
AT1G80030	1	30105398	30108873	REVERSE
AT1G50600	1	18737398	18739547	REVERSE
AT1G54260	1	20257340	20259176	FORWARD
AT1G80000	1	30093195	30096742	FORWARD
AT1G54220	1	20246460	20250208	REVERSE
AT1G77170	1	28998133	28999536	REVERSE
AT1G58983	1	21806279	21807475	REVERSE
AT1G77130	1	28979066	28981228	REVERSE
AT1G23580	1	8357491	8358706	REVERSE
AT1G58936	1	21803600	21805714	FORWARD
AT1G23570	1	8355081	8355738	REVERSE
AT1G26520	1	9163448	9165594	REVERSE
AT1G57750	1	21384283	21385679	REVERSE
AT1G56080	1	20974457	20976215	REVERSE
AT1G20810	1	7232025	7233367	FORWARD
AT1G58848	1	21792140	21795455	FORWARD
AT1G77150	1	28992876	28993170	REVERSE
AT1G77160	1	28995388	28996523	REVERSE
AT1G34180	1	12448726	12451120	FORWARD
AT1G77145	1	28990178	28991290	REVERSE
AT1G58766	1	21774386	21776765	REVERSE
AT1G42560	1	15980209	15983328	REVERSE
AT1G58807	1	21780574	21783395	FORWARD
AT1G77140	1	28984163	28987681	FORWARD
AT1G54330	1	20279715	20280889	REVERSE
AT1G34150	1	12436086	12439237	FORWARD
AT1G34140	1	12433356	12434735	REVERSE
AT1G80070	1	30118052	30127574	FORWARD
AT1G32170	1	11575434	11577776	FORWARD
AT1G28490	1	10016634	10017842	FORWARD
AT1G66270	1	24700110	24702995	REVERSE
AT1G80060	1	30116302	30117524	REVERSE
AT1G20840	1	7245107	7247674	REVERSE
AT1G54310	1	20273618	20274678	FORWARD
AT1G80050	1	30111708	30113261	REVERSE
AT1G22780	1	8067990	8069163	FORWARD
AT1G02810	1	618284	620333	FORWARD
AT1G66260	1	24695895	24697883	REVERSE
AT1G20850	1	7252208	7253537	FORWARD
AT1G20860	1	7254007	7258677	REVERSE
AT1G67250	1	25163808	25164967	REVERSE
AT1G67260	1	25168228	25169307	REVERSE
AT1G66250	1	24693063	24695416	FORWARD
AT1G67270	1	25183177	25185793	REVERSE
AT1G32160	1	11568701	11570241	FORWARD
AT1G20830	1	7242933	7244736	FORWARD
AT1G23610	1	8363192	8363573	REVERSE
AT1G80040	1	30110059	30111051	REVERSE
AT1G20816	1	7233814	7234941	FORWARD
AT1G50610	1	18742171	18744501	FORWARD
AT1G32200	1	11602223	11605001	REVERSE
AT1G34130	1	12430000	12432985	FORWARD
AT1G67290	1	25191168	25193160	REVERSE
AT1G54280	1	20262766	20267293	REVERSE
AT1G02820	1	623933	624304	REVERSE
AT1G62720	1	23227574	23229031	FORWARD
AT1G32210	1	11606047	11607652	REVERSE
AT1G02816	1	621637	622137	FORWARD
AT1G54290	1	20268710	20269390	REVERSE
AT1G32180	1	11586516	11589651	REVERSE
AT1G20823	1	7238880	7239473	FORWARD
AT1G54300	1	20270810	20272009	FORWARD
AT1G50620	1	18748537	18751005	FORWARD
AT1G23600	1	8361198	8362358	REVERSE
AT1G32190	1	11593059	11595481	REVERSE
AT1G02813	1	620773	621222	FORWARD
AT1G67280	1	25188563	25190134	REVERSE
AT1G23590	1	8359440	8360322	REVERSE
AT1G74580	1	28020777	28023068	FORWARD
AT1G50700	1	18782214	18784385	FORWARD
AT1G32050	1	11528616	11530974	FORWARD
AT1G23800	1	8412238	8414804	REVERSE
AT1G42470	1	15926987	15935128	FORWARD
AT1G09860	1	3204136	3205287	REVERSE
AT1G09870	1	3205817	3208444	FORWARD
AT1G09850	1	3201848	3203875	FORWARD
AT1G20910	1	7277209	7280635	REVERSE
AT1G22550	1	7966608	7968552	REVERSE
AT1G54390	1	20305061	20306510	REVERSE
AT1G34095	1	12411670	12412514	REVERSE
AT1G23810	1	8417495	8418566	FORWARD
AT1G50840	1	18839277	18844313	FORWARD
AT1G09840	1	3196114	3199524	REVERSE
AT1G20925	1	7289973	7292507	FORWARD
AT1G23820	1	8420278	8422480	FORWARD
AT1G20920	1	7286356	7288842	FORWARD
AT1G54400	1	20307667	20308768	FORWARD
AT1G54385	1	20301289	20303048	REVERSE
AT1G50830	1	18835559	18837865	REVERSE
AT1G50820	1	18833275	18834861	REVERSE
AT1G20890	1	7266088	7267060	REVERSE
AT1G66040	1	24583820	24586681	REVERSE
AT1G50780	1	18821267	18823077	FORWARD
AT1G66030	1	24583149	24583652	FORWARD
AT1G80280	1	30183839	30186141	REVERSE
AT1G66045	1	24588269	24588794	FORWARD
AT1G50770	1	18818559	18820503	REVERSE
AT1G31970	1	11479921	11482707	FORWARD
AT1G74680	1	28059528	28060984	FORWARD
AT1G22830	1	8076921	8079032	FORWARD
AT1G80290	1	30188585	30189574	FORWARD
AT1G80300	1	30191954	30194280	FORWARD
AT1G80320	1	30196782	30197896	FORWARD
AT1G09880	1	3208828	3211653	REVERSE
AT1G20900	1	7273024	7273959	FORWARD
AT1G50790	1	18824050	18826488	REVERSE
AT1G50800	1	18826909	18828338	REVERSE
AT1G80310	1	30194951	30196345	FORWARD
AT1G66020	1	24577576	24579997	FORWARD
AT1G54380	1	20298287	20300899	REVERSE
AT1G66050	1	24589534	24592616	FORWARD
AT1G34070	1	12402283	12403209	FORWARD
AT1G09820	1	3190594	3192414	REVERSE
AT1G37010	1	14040918	14041227	FORWARD
AT1G74690	1	28061498	28063924	REVERSE
AT1G31950	1	11475807	11478194	FORWARD
AT1G74700	1	28065345	28067130	FORWARD
AT1G28510	1	10024036	10025939	FORWARD
AT1G67210	1	25141339	25143774	FORWARD
AT1G79610	1	29953089	29957070	REVERSE
AT1G31940	1	11470293	11471154	REVERSE
AT1G66000	1	24574344	24575291	FORWARD
AT1G31930	1	11465832	11468961	FORWARD
AT1G31920	1	11461864	11463684	REVERSE
AT1G65990	1	24571603	24573471	REVERSE
AT1G20950	1	7297467	7301336	REVERSE
AT1G67190	1	25133054	25134313	FORWARD
AT1G80330	1	30198061	30199537	REVERSE
AT1G74710	1	28070391	28073898	FORWARD
AT1G34060	1	12396561	12398299	REVERSE
AT1G20940	1	7295274	7296518	REVERSE
AT1G37020	1	14046735	14049742	FORWARD
AT1G56120	1	20987288	20993072	REVERSE
AT1G23860	1	8428091	8429164	REVERSE
AT1G09812	1	3187817	3188580	FORWARD
AT1G23850	1	8425981	8427045	REVERSE
AT1G23840	1	8424321	8425337	REVERSE
AT1G09815	1	3189460	3190050	FORWARD
AT1G23830	1	8423003	8424040	REVERSE
AT1G20930	1	7292752	7294664	REVERSE
AT1G09830	1	3192783	3194936	REVERSE
AT1G23870	1	8432695	8435506	FORWARD
AT1G31960	1	11479133	11479654	REVERSE
AT1G34065	1	12398717	12401036	REVERSE
AT1G23890	1	8439321	8440803	REVERSE
AT1G09810	1	3181138	3183354	REVERSE
AT1G23880	1	8436125	8438636	FORWARD
AT1G77122	1	28977427	28978674	REVERSE
AT1G80270	1	30181265	30183331	FORWARD
AT1G66060	1	24594185	24595132	REVERSE
AT1G10990	1	3670513	3671091	REVERSE
AT1G09932	1	3230716	3232924	REVERSE
AT1G34110	1	12417331	12421246	REVERSE
AT1G34120	1	12426831	12429526	FORWARD
AT1G28500	1	10018691	10020350	FORWARD
AT1G55910	1	20906161	20907225	FORWARD
AT1G09935	1	3234060	3235530	REVERSE
AT1G09930	1	3227490	3230043	REVERSE
AT1G50740	1	18807861	18808765	FORWARD
AT1G23700	1	8379454	8381965	REVERSE
AT1G09910	1	3220151	3224451	REVERSE
AT1G54350	1	20286917	20290245	FORWARD
AT1G50760	1	18814947	18815260	REVERSE
AT1G09920	1	3224863	3226860	REVERSE
AT1G54360	1	20290965	20293160	FORWARD
AT1G20870	1	7259287	7260775	REVERSE
AT1G50750	1	18809184	18812050	REVERSE
AT1G50730	1	18795275	18802098	FORWARD
AT1G09940	1	3237224	3239262	REVERSE
AT1G09950	1	3240849	3241541	REVERSE
AT1G66145	1	24628530	24628835	REVERSE
AT1G11000	1	3671935	3675909	REVERSE
AT1G62730	1	23229204	23230118	REVERSE
AT1G02730	1	594697	598473	REVERSE
AT1G66150	1	24631503	24634415	FORWARD
AT1G54340	1	20283520	20286506	FORWARD
AT1G80210	1	30163546	30165628	REVERSE
AT1G56100	1	20983374	20983888	REVERSE
AT1G50710	1	18784719	18787615	REVERSE
AT1G66140	1	24620063	24620845	REVERSE
AT1G66110	1	24609094	24610232	REVERSE
AT1G09960	1	3244258	3246718	FORWARD
AT1G80240	1	30171520	30172799	REVERSE
AT1G80230	1	30169784	30170999	REVERSE
AT1G50720	1	18789180	18789644	REVERSE
AT1G66120	1	24612640	24614690	FORWARD
AT1G66130	1	24615040	24616742	FORWARD
AT1G80220	1	30167839	30168606	FORWARD
AT1G74670	1	28053378	28053893	FORWARD
AT1G09900	1	3218133	3219929	FORWARD
AT1G10970	1	3665201	3666933	REVERSE
AT1G22810	1	8074535	8074969	REVERSE
AT1G80245	1	30174547	30175217	FORWARD
AT1G74630	1	28030521	28032452	FORWARD
AT1G74620	1	28028252	28029001	FORWARD
AT1G54370	1	20293353	20297129	REVERSE
AT1G66090	1	24602221	24604573	FORWARD
AT1G74640	1	28032849	28034659	FORWARD
AT1G56110	1	20984544	20986893	REVERSE
AT1G80260	1	30175924	30180511	FORWARD
AT1G31990	1	11488205	11489182	FORWARD
AT1G66070	1	24596194	24597520	REVERSE
AT1G66080	1	24600356	24601027	REVERSE
AT1G74660	1	28047742	28048050	REVERSE
AT1G74650	1	28041493	28042773	FORWARD
AT1G74600	1	28025153	28027840	REVERSE
AT1G66100	1	24605876	24606473	REVERSE
AT1G74590	1	28023887	28024666	REVERSE
AT1G23740	1	8398245	8399656	REVERSE
AT1G09890	1	3214237	3217386	REVERSE
AT1G32030	1	11514594	11515595	FORWARD
AT1G10980	1	3667531	3669821	REVERSE
AT1G23730	1	8395965	8398014	FORWARD
AT1G20880	1	7262879	7264834	REVERSE
AT1G23720	1	8388655	8391342	FORWARD
AT1G73860	1	27771188	27775977	REVERSE
AT1G23710	1	8385363	8386250	FORWARD
AT1G23750	1	8400638	8401171	FORWARD
AT1G32020	1	11512552	11513067	REVERSE
AT1G32000	1	11508285	11508909	REVERSE
AT1G49300	1	18234842	18236968	FORWARD
AT1G23790	1	8410099	8411917	FORWARD
AT1G32010	1	11509341	11512040	REVERSE
AT1G23780	1	8407053	8408480	REVERSE
AT1G23760	1	8402142	8404147	FORWARD
AT1G23770	1	8405214	8406266	REVERSE
AT1G23560	1	8352802	8354145	REVERSE
AT1G59030	1	21808193	21809509	REVERSE
AT1G57730	1	21380858	21381382	REVERSE
AT1G79160	1	29779862	29780668	REVERSE
AT1G29965	1	10498458	10499373	REVERSE
AT1G03055	1	710912	711763	REVERSE
AT1G34270	1	12492571	12494514	REVERSE
AT1G79640	1	29966913	29971090	REVERSE
AT1G32350	1	11667237	11668569	REVERSE
AT1G29960	1	10494813	10495851	FORWARD
AT1G29970	1	10499952	10501311	REVERSE
AT1G26790	1	9273857	9275312	REVERSE
AT1G20650	1	7158422	7160022	REVERSE
AT1G11190	1	3750338	3752696	REVERSE
AT1G79800	1	30018549	30019217	FORWARD
AT1G55600	1	20774049	20776293	REVERSE
AT1G26770	1	9259805	9260792	FORWARD
AT1G26780	1	9271033	9272128	FORWARD
AT1G29990	1	10507666	10508821	FORWARD
AT1G29980	1	10503411	10504617	REVERSE
AT1G03050	1	707726	709860	FORWARD
AT1G54110	1	20199909	20201623	FORWARD
AT1G23420	1	8317423	8319104	FORWARD
AT1G11200	1	3753896	3755459	FORWARD
AT1G03070	1	730148	731379	FORWARD
AT1G28460	1	10006230	10006778	FORWARD
AT1G11220	1	3760022	3761165	REVERSE
AT1G54100	1	20195435	20198853	REVERSE
AT1G22590	1	7983511	7984002	FORWARD
AT1G32370	1	11677005	11677929	FORWARD
AT1G54095	1	20193271	20193723	FORWARD
AT1G20640	1	7155201	7157986	FORWARD
AT1G79810	1	30020169	30022156	FORWARD
AT1G42680	1	16041656	16042880	FORWARD
AT1G03060	1	712971	726891	REVERSE
AT1G32360	1	11673325	11675162	FORWARD
AT1G26795	1	9276419	9276874	FORWARD
AT1G11210	1	3755876	3756911	REVERSE
AT1G29950	1	10493461	10494216	FORWARD
AT1G34280	1	12495142	12495381	REVERSE
AT1G23410	1	8314940	8315410	FORWARD
AT1G56670	1	21241688	21243965	FORWARD
AT1G29940	1	10479322	10486670	REVERSE
AT1G56045	1	20962686	20963268	FORWARD
AT1G54115	1	20202118	20204052	FORWARD
AT1G79840	1	30037526	30041013	FORWARD
AT1G29050	1	10136376	10139082	REVERSE
AT1G59520	1	21861589	21865418	FORWARD
AT1G20696	1	7179825	7181170	FORWARD
AT1G59510	1	21859768	21860913	FORWARD
AT1G34220	1	12463102	12465911	REVERSE
AT1G59500	1	21854493	21856614	REVERSE
AT1G56700	1	21256830	21257640	FORWARD
AT1G59453	1	21846902	21853384	REVERSE
AT1G23440	1	8321940	8322224	FORWARD
AT1G20693	1	7177282	7178487	FORWARD
AT1G56690	1	21253817	21255931	FORWARD
AT1G56680	1	21250428	21251417	REVERSE
AT1G77000	1	28940888	28942401	FORWARD
AT1G79850	1	30041473	30041922	REVERSE
AT1G20690	1	7175086	7175808	FORWARD
AT1G79830	1	30028110	30033508	REVERSE
AT1G34245	1	12472990	12473631	FORWARD
AT1G34260	1	12485967	12491799	FORWARD
AT1G79820	1	30022581	30026771	REVERSE
AT1G26740	1	9245280	9246555	REVERSE
AT1G26750	1	9246857	9248053	FORWARD
AT1G20670	1	7164537	7167933	REVERSE
AT1G26760	1	9248304	9249941	REVERSE
AT1G54120	1	20207078	20207452	FORWARD
AT1G32340	1	11663462	11666037	REVERSE
AT1G03040	1	704279	706457	REVERSE
AT1G26730	1	9241435	9244650	FORWARD
AT1G11180	1	3745829	3748307	FORWARD
AT1G20680	1	7169402	7170587	FORWARD
AT1G56050	1	20963793	20966181	FORWARD
AT1G54130	1	20211177	20213761	FORWARD
AT1G26710	1	9232620	9233126	REVERSE
AT1G59530	1	21868262	21868708	FORWARD
AT1G26720	1	9234303	9234812	REVERSE
AT1G59535	1	21871208	21871527	REVERSE
AT1G77010	1	28942710	28944797	FORWARD
AT1G54090	1	20189737	20191605	FORWARD
AT1G56660	1	21238809	21240377	FORWARD
AT1G26810	1	9286862	9289327	REVERSE
AT1G29890	1	10464491	10467153	FORWARD
AT1G26820	1	9292760	9293722	REVERSE
AT1G67430	1	25262209	25263627	FORWARD
AT1G26800	1	9285576	9286190	REVERSE
AT1G32400	1	11689393	11690873	REVERSE
AT1G54020	1	20161805	20162923	REVERSE
AT1G20600	1	7133111	7134237	FORWARD
AT1G26799	1	9283925	9284380	FORWARD
AT1G26798	1	9281800	9282255	FORWARD
AT1G29910	1	10472443	10473246	REVERSE
AT1G29920	1	10475089	10475892	REVERSE
AT1G59590	1	21887860	21888495	FORWARD
AT1G67440	1	25263905	25265551	REVERSE
AT1G26797	1	9280986	9281408	FORWARD
AT1G59600	1	21889927	21891910	REVERSE
AT1G79150	1	29772716	29777874	REVERSE
AT1G54030	1	20167685	20169476	FORWARD
AT1G29900	1	10468164	10471976	FORWARD
AT1G54010	1	20158854	20160747	REVERSE
AT1G54000	1	20154548	20156365	REVERSE
AT1G32410	1	11694398	11695297	FORWARD
AT1G62690	1	23210581	23211111	REVERSE
AT1G34290	1	12498000	12498800	FORWARD
AT1G29870	1	10456902	10458782	REVERSE
AT1G26830	1	9296063	9298374	FORWARD
AT1G34300	1	12503450	12505939	FORWARD
AT1G32415	1	11695611	11697896	FORWARD
AT1G34310	1	12508548	12511520	REVERSE
AT1G03120	1	752271	753140	FORWARD
AT1G79130	1	29771319	29771723	FORWARD
AT1G79750	1	30007655	30011179	REVERSE
AT1G53980	1	20149334	20149609	REVERSE
AT1G53990	1	20151016	20152752	FORWARD
AT1G67450	1	25266163	25267359	FORWARD
AT1G23360	1	8295421	8296339	REVERSE
AT1G29070	1	10149884	10151155	FORWARD
AT1G20590	1	7131166	7132183	REVERSE
AT1G03110	1	749359	751796	FORWARD
AT1G67455	1	25268145	25269475	FORWARD
AT1G23350	1	8293696	8294175	REVERSE
AT1G29880	1	10459662	10462781	REVERSE
AT1G03080	1	731794	737332	REVERSE
AT1G59580	1	21884521	21885743	FORWARD
AT1G20610	1	7135073	7137273	REVERSE
AT1G54080	1	20183923	20186824	REVERSE
AT1G54070	1	20182683	20183242	FORWARD
AT1G54060	1	20180972	20182123	FORWARD
AT1G11250	1	3768724	3769706	FORWARD
AT1G56620	1	21219818	21220357	FORWARD
AT1G23380	1	8297499	8302492	REVERSE
AT1G20630	1	7146812	7149609	FORWARD
AT1G56630	1	21223593	21226943	REVERSE
AT1G11240	1	3766936	3768212	REVERSE
AT1G23390	1	8309449	8310633	REVERSE
AT1G03090	1	739715	743819	FORWARD
AT1G32375	1	11679230	11680679	FORWARD
AT1G11230	1	3763439	3764464	REVERSE
AT1G11260	1	3777460	3780133	FORWARD
AT1G23400	1	8312199	8314740	REVERSE
AT1G29930	1	10478071	10478874	FORWARD
AT1G56650	1	21233714	21235089	REVERSE
AT1G32380	1	11682033	11684229	FORWARD
AT1G56610	1	21212495	21213960	FORWARD
AT1G59550	1	21879649	21880788	REVERSE
AT1G79770	1	30014371	30014874	FORWARD
AT1G79780	1	30015930	30016856	FORWARD
AT1G54050	1	20179558	20180122	REVERSE
AT1G67410	1	25251606	25253568	REVERSE
AT1G59560	1	21881741	21883632	FORWARD
AT1G79760	1	30012054	30013042	FORWARD
AT1G29060	1	10147857	10149459	FORWARD
AT1G67420	1	25255411	25260358	FORWARD
AT1G54040	1	20170995	20171780	REVERSE
AT1G79790	1	30016987	30017904	REVERSE
AT1G55590	1	20769476	20771756	REVERSE
AT1G03100	1	744026	746407	REVERSE
AT1G20620	1	7144692	7145807	FORWARD
AT1G56600	1	21207620	21209291	FORWARD
AT1G59540	1	21874578	21879382	FORWARD
AT1G56590	1	21202250	21204697	REVERSE
AT1G03103	1	747219	747955	FORWARD
AT1G67400	1	25248099	25250664	REVERSE
AT1G03106	1	748442	748639	REVERSE
AT1G03130	1	753528	754142	REVERSE
AT1G77020	1	28945056	28946867	REVERSE
AT1G62700	1	23216218	23217916	REVERSE
AT1G57620	1	21342863	21344581	FORWARD
AT1G11145	1	3727532	3728166	REVERSE
AT1G20750	1	7203302	7208998	REVERSE
AT1G54215	1	20243118	20243627	FORWARD
AT1G62710	1	23224070	23226857	REVERSE
AT1G57610	1	21337609	21338412	REVERSE
AT1G23510	1	8341682	8342422	REVERSE
AT1G57630	1	21345639	21346157	FORWARD
AT1G32260	1	11640760	11641784	REVERSE
AT1G26610	1	9193735	9195102	FORWARD
AT1G26600	1	9191684	9192046	FORWARD
AT1G02890	1	645372	651797	REVERSE
AT1G23530	1	8345861	8346430	FORWARD
AT1G79940	1	30070023	30073237	FORWARD
AT1G23520	1	8343836	8344675	REVERSE
AT1G02900	1	653976	654338	REVERSE
AT1G32270	1	11642593	11644962	FORWARD
AT1G23500	1	8339668	8341072	FORWARD
AT1G22770	1	8062398	8067447	FORWARD
AT1G59124	1	21816832	21819653	FORWARD
AT1G20730	1	7194256	7195400	FORWARD
AT1G59077	1	21810644	21813023	REVERSE
AT1G23490	1	8337232	8338373	FORWARD
AT1G57580	1	21325079	21326252	FORWARD
AT1G11170	1	3741724	3743828	FORWARD
AT1G54200	1	20235855	20236955	FORWARD
AT1G29040	1	10134120	10135064	FORWARD
AT1G79950	1	30073580	30079537	FORWARD
AT1G57590	1	21327458	21329707	REVERSE
AT1G54210	1	20241278	20242020	FORWARD
AT1G20740	1	7200394	7201538	FORWARD
AT1G02910	1	655749	658125	REVERSE
AT1G11160	1	3733406	3739363	FORWARD
AT1G02950	1	665308	666244	REVERSE
AT1G02920	1	658886	659705	REVERSE
AT1G02930	1	661363	662191	REVERSE
AT1G32280	1	11646220	11646816	FORWARD
AT1G02940	1	663079	664128	REVERSE
AT1G57600	1	21330729	21334596	REVERSE
AT1G59171	1	21822248	21822548	FORWARD
AT1G02880	1	643063	643921	REVERSE
AT1G32250	1	11639843	11640343	FORWARD
AT1G20790	1	7220961	7222268	REVERSE
AT1G32220	1	11608038	11609591	FORWARD
AT1G23540	1	8346942	8349786	REVERSE
AT1G34190	1	12451729	12453914	FORWARD
AT1G57680	1	21362749	21363837	REVERSE
AT1G77110	1	28970855	28974408	FORWARD
AT1G20780	1	7217812	7220609	FORWARD
AT1G22570	1	7976620	7978573	REVERSE
AT1G57690	1	21366721	21368150	REVERSE
AT1G26560	1	9178513	9181726	FORWARD
AT1G57700	1	21371051	21373860	FORWARD
AT1G11100	1	3703934	3709302	REVERSE
AT1G26530	1	9165890	9167298	FORWARD
AT1G11090	1	3702655	3703629	FORWARD
AT1G26570	1	9182801	9184246	FORWARD
AT1G57720	1	21377873	21380114	FORWARD
AT1G23550	1	8350912	8352232	FORWARD
AT1G77120	1	28975509	28977216	FORWARD
AT1G26550	1	9171800	9172716	FORWARD
AT1G26540	1	9167783	9170795	REVERSE
AT1G57670	1	21357169	21359872	REVERSE
AT1G32230	1	11613427	11615748	FORWARD
AT1G57660	1	21355567	21356364	FORWARD
AT1G20760	1	7209515	7214773	FORWARD
AT1G26580	1	9185620	9187213	FORWARD
AT1G11120	1	3715229	3717320	FORWARD
AT1G79960	1	30079665	30080549	REVERSE
AT1G32240	1	11625882	11630355	REVERSE
