AT2TE40260	9468320	9468352	-	ATREP10B	RC/Helitron	33	
AT2TE21010	5119428	5120962	-	ARNOLDY2	DNA/MuDR	1535	
AT2TE24050	5906005	5906209	-	ATMU1	DNA/MuDR	205	
AT2TE04840	1078822	1079016	+	ATLINE1A	LINE/L1	195	
AT2TE27335	6690900	6692436	-	ATDNA2T9C	DNA/MuDR	1537	
AT2TE45540	10628094	10628298	-	VANDAL8	DNA/MuDR	205	
AT2TE27270	6678408	6680828	-	ATREP5	RC/Helitron	2421	
AT2TE15520	3558188	3559719	-	ATHILA4B_LTR	LTR/Gypsy	1532	
AT2TE09135	1982479	1982683	-	HELITRON2	RC/Helitron	205	
AT2TE39330	9277132	9277339	+	DT1	DNA/Mariner	208	
AT2TE41850	9796485	9798016	+	ARNOLDY2	DNA/MuDR	1532	
AT2TE06455	1410523	1410600	-	ATREP10B	RC/Helitron	78	
AT2TE21210	5171552	5171760	+	HELITRONY1B	RC/Helitron	209	
AT2TE19085	4609335	4609541	-	VANDAL5	DNA/MuDR	207	
AT2TE18810	4485818	4486024	-	ATREP14	RC/Helitron	207	
AT2TE05305	1174274	1174479	-	ATREP1	RC/Helitron	206	
AT2TE13115	3010237	3012123	+	VANDAL12	DNA/MuDR	1534	
AT2TE56340	12876125	12877655	-	ATREP4	RC/Helitron	1531	
AT2TE03975	888777	888895	-	HELITRONY1B	RC/Helitron	119	
AT2TE42730	9983253	9983460	+	ATLINE1_4	LINE/L1	208	
AT2TE20805	5056789	5056994	-	ATMU10	DNA/MuDR	206	
AT2TE16330	3798604	3798774	-	ATENSPM11	DNA/En-Spm	171	
AT2TE06260	1371865	1372073	-	BRODYAGA2	DNA/MuDR	209	
AT2TE09645	2114698	2114875	-	ATENSPM7	DNA/En-Spm	178	
AT2TE41690	9761446	9761658	-	ARNOLDY2	DNA/MuDR	213	
AT2TE15320	3512974	3513188	+	ATCOPIA58	LTR/Copia	215	
AT2TE03110	717050	717156	-	ATREP4	RC/Helitron	107	
AT2TE73320	16340933	16348707	-	ATREP3	RC/Helitron	1482	
AT2TE01025	254128	254204	+	ATSINE4	SINE	77	
AT2TE03375	768259	768473	+	ATREP11	RC/Helitron	215	
AT2TE30150	7370329	7370543	+	ATREP3	RC/Helitron	215	
AT2TE13905	3213482	3213696	+	HELITRONY1E	RC/Helitron	215	
AT2TE19825	4773850	4775331	-	ATHILA4C	LTR/Gypsy	1482	
AT2TE19070	4598865	4609295	-	VANDAL5	DNA/MuDR	7423	
AT2TE54470	12475703	12475916	-	ATDNA12T3_2	DNA	214	
AT2TE18590	4430631	4430799	-	VANDAL4	DNA/MuDR	169	
AT2TE25680	6295972	6296046	+	ATHATN10	DNA/HAT	75	
AT2TE28710	7056777	7056994	+	BRODYAGA2	DNA/MuDR	218	
AT2TE74470	16574501	16574718	+	ATREP4	RC/Helitron	218	
AT2TE18500	4417170	4418648	-	ATCOPIA16	LTR/Copia	1479	
AT2TE43150	10081863	10083344	+	ATREP3	RC/Helitron	1482	
AT2TE78600	17417947	17419429	-	ATLINE1A	LINE/L1	1483	
AT2TE42330	9892447	9892547	+	HELITRONY3	RC/Helitron	101	
AT2TE27085	6645494	6646976	+	ATREP3	RC/Helitron	1483	
AT2TE32810	7916799	7916844	-	ATREP3	RC/Helitron	46	
AT2TE15310	3512231	3512447	+	TNAT1A	DNA	217	
AT2TE06365	1385882	1385950	-	ATREP3	RC/Helitron	69	
AT2TE00535	152016	152232	+	ATMU1	DNA/MuDR	217	
AT2TE03285	753052	753260	-	ATGP9B	LTR/Gypsy	209	
AT2TE47020	10931032	10931246	+	ARNOLDY1	DNA/MuDR	215	
AT2TE52395	12030432	12031917	+	ATREP15	RC/Helitron	1486	
AT2TE22355	5534495	5534704	-	ATLINE1A	LINE/L1	210	
AT2TE21005	5119170	5119427	-	ARNOLDY2	DNA/MuDR	258	
AT2TE11340	2492018	2494444	+	ATHILA6A	LTR/Gypsy	2441	
AT2TE21200	5170020	5171528	-	ATREP15	RC/Helitron	1509	
AT2TE77015	17095130	17095512	+	ATGP9B	LTR/Gypsy	214	
AT2TE18400	4379829	4381342	+	ATHILA3	LTR/Gypsy	1514	
AT2TE17170	4065716	4067227	-	ATCOPIA95	LTR/Copia	1512	
AT2TE47100	10945432	10945641	-	HELITRONY3	RC/Helitron	210	
AT2TE18990	4568067	4568090	+	ATREP10D	RC/Helitron	24	
AT2TE34125	8202938	8203148	-	ATMU2	DNA/MuDR	211	
AT2TE11300	2479446	2480950	+	ATLINE1_6	LINE/L1	1505	
AT2TE07970	1716643	1716853	-	ATDNATA1	DNA/Mariner	211	
AT2TE47595	11041547	11041585	-	ATDNA2T9C	DNA/MuDR	39	
AT2TE13405	3092730	3092770	-	ATDNAI27T9C	DNA/MuDR	41	
AT2TE28550	7005164	7005375	-	HELITRONY3A	RC/Helitron	212	
AT2TE17255	4082606	4082777	+	ATDNA2T9C	DNA/MuDR	172	
AT2TE20395	4967928	4969477	-	TA11	LINE/L1	1495	
AT2TE04160	934043	934254	-	ATREP17	DNA/MuDR	212	
AT2TE34120	8201962	8202175	+	ATMU2	DNA/MuDR	214	
AT2TE11305	2480951	2480970	+	ATLINE1_6	LINE/L1	20	
AT2TE09660	2117334	2118833	-	HELITRONY1C	RC/Helitron	1500	
AT2TE20575	5013129	5013339	-	ATHILA4D_LTR	LTR/Gypsy	211	
AT2TE09305	2028133	2028156	-	ATREP10B	RC/Helitron	24	
AT2TE61325	13906366	13908806	-	ATREP3	RC/Helitron	2441	
AT2TE24950	6133922	6134198	+	ATLINE2	LINE/L1	277	
AT2TE10800	2342084	2342287	-	ATREP11	RC/Helitron	204	
AT2TE19390	4668455	4668660	+	ATREP15	RC/Helitron	206	
AT2TE08380	1829436	1829456	-	ATLINE1_6	LINE/L1	21	
AT2TE15655	3586373	3594041	-	VANDAL17	DNA/MuDR	7698	
AT2TE15995	3676270	3680275	-	ATHILA4C	LTR/Gypsy	2396	
AT2TE22080	5453644	5453840	-	ATENSPM9	DNA/En-Spm	197	
AT2TE07425	1607837	1609415	-	ATGP5	LTR/Gypsy	1564	
AT2TE08675	1887866	1888061	-	VANDAL5A	DNA/MuDR	196	
AT2TE20020	4827633	4829199	+	ATENSPM2	DNA/En-Spm	1568	
AT2TE47445	11011138	11011335	+	ATENSPM2	DNA/En-Spm	198	
AT2TE24375	5983828	5984023	-	ATIS112A	DNA/Harbinger	196	
AT2TE52905	12144802	12144976	+	HELITRONY3	RC/Helitron	175	
AT2TE35630	8516300	8516496	-	ATCOPIA26	LTR/Copia	197	
AT2TE38910	9193726	9195279	-	ATCOPIA76	LTR/Copia	1554	
AT2TE29290	7192297	7192493	-	ATENSPM2	DNA/En-Spm	197	
AT2TE17040	4021315	4022871	-	HELITRONY1B	RC/Helitron	1557	
AT2TE82920	18292355	18292554	+	HELITRONY1E	RC/Helitron	200	
AT2TE67780	15221761	15221958	-	BRODYAGA1A	DNA/MuDR	198	
AT2TE02195	511832	511913	-	ATREP4	RC/Helitron	82	
AT2TE11485	2535983	2536163	-	ARNOLD3	DNA/MuDR	181	
AT2TE07120	1545824	1546014	-	ATMU3N1	DNA/MuDR	191	
AT2TE48475	11217200	11217399	+	SIMPLEGUY1	DNA/Harbinger	200	
AT2TE21980	5426924	5427122	+	ATLINE1A	LINE/L1	199	
AT2TE19040	4590886	4592446	-	ATREP11	RC/Helitron	1561	
AT2TE00660	176784	176982	+	BRODYAGA1A	DNA/MuDR	199	
AT2TE22660	5607740	5609302	+	ATREP10B	RC/Helitron	1563	
AT2TE17580	4155666	4157504	+	ATGP10	LTR/Gypsy	1560	
AT2TE51070	11750073	11750268	-	VANDAL21	DNA/MuDR	196	
AT2TE48795	11285067	11287457	-	ATREP3	RC/Helitron	2391	
AT2TE42855	10018073	10020460	+	ATREP5	RC/Helitron	2388	
AT2TE45605	10637468	10639040	+	ATREP4	RC/Helitron	1573	
AT2TE25350	6221517	6221710	-	ATMU3	DNA/MuDR	194	
AT2TE08585	1866065	1866089	-	ATREP15	RC/Helitron	25	
AT2TE21815	5387019	5388592	+	ATLINE1_4	LINE/L1	1574	
AT2TE13825	3200282	3200475	-	HELITRON4	RC/Helitron	194	
AT2TE15495	3552889	3554461	-	ATENSPM3	DNA/En-Spm	1573	
AT2TE22070	5453269	5453327	-	ATGP5	LTR/Gypsy	59	
AT2TE54780	12539441	12541817	-	ATCOPIA63	LTR/Copia	2385	
AT2TE13155	3023065	3023260	+	ATDNA2T9C	DNA/MuDR	196	
AT2TE05845	1291616	1293187	+	ATREP3	RC/Helitron	1572	
AT2TE09680	2121052	2121245	-	HELITRON4	RC/Helitron	194	
AT2TE05765	1272287	1272480	-	ATLINE1_2	LINE/L1	194	
AT2TE12120	2744283	2744479	+	ATLINE1_6	LINE/L1	197	
AT2TE42955	10037354	10037551	+	ATREP5	RC/Helitron	198	
AT2TE05875	1297714	1297909	-	ATENSPM5	DNA/En-Spm	196	
AT2TE17625	4175505	4183067	+	ATHILA6A	LTR/Gypsy	7716	
AT2TE33090	7975407	7975458	+	ATREP4	RC/Helitron	52	
AT2TE17175	4067714	4067908	-	ATCOPIA95	LTR/Copia	195	
AT2TE11955	2691572	2693140	+	ATHILA	LTR/Gypsy	1569	
AT2TE02225	517195	517420	-	ATREP4	RC/Helitron	226	
AT2TE01170	287354	287547	-	ATDNA2T9B	DNA/MuDR	194	
AT2TE49200	11376153	11376347	-	ATHILA0_I	LTR/Gypsy	195	
AT2TE20950	5098829	5099023	-	ATMU2	DNA/MuDR	195	
AT2TE68545	15377135	15377332	-	ATREP10D	RC/Helitron	198	
AT2TE38255	9058706	9058903	-	LIMPET1	DNA/MuDR	198	
AT2TE11885	2660736	2660935	+	ATENSPM1	DNA/En-Spm	200	
AT2TE07555	1638251	1639794	+	ATREP10D	RC/Helitron	1544	
AT2TE28435	6982181	6982382	-	BRODYAGA1	DNA/MuDR	202	
AT2TE83215	18351724	18351925	-	ATCOPIA43	LTR/Copia	202	
AT2TE85890	18890618	18890819	-	ATHATN3	DNA/HAT	202	
AT2TE10960	2382311	2382673	-	ATHILA4	LTR/Gypsy	363	
AT2TE09280	2021016	2022558	-	ATLINE1A	LINE/L1	1543	
AT2TE18680	4449036	4449656	+	HELITRONY3	RC/Helitron	621	
AT2TE20080	4848344	4848498	+	ATHILA4C	LTR/Gypsy	155	
AT2TE09750	2138077	2138122	-	VANDAL18	DNA/MuDR	46	
AT2TE78930	17483665	17485208	+	META1	LTR/Copia	1544	
AT2TE06875	1484109	1484259	+	ATREP3	RC/Helitron	151	
AT2TE13440	3098017	3107253	+	ATHILA5	LTR/Gypsy	9237	
AT2TE13900	3213375	3213481	-	ATREP3	RC/Helitron	107	
AT2TE24995	6142984	6143023	-	ATREP15	RC/Helitron	40	
AT2TE25290	6214710	6214915	+	ATREP5	RC/Helitron	206	
AT2TE87610	19235687	19237227	-	ARNOLDY1	DNA/MuDR	1541	
AT2TE19475	4684653	4687069	+	ATENSPM2	DNA/En-Spm	2416	
AT2TE07230	1573503	1573617	+	HELITRONY1D	RC/Helitron	115	
AT2TE27275	6680829	6683312	+	ATREP3	RC/Helitron	1545	
AT2TE19485	4687424	4689870	+	ATHILA6B	LTR/Gypsy	2416	
AT2TE27710	6793302	6793506	+	ATHAT1	DNA/HAT	205	
AT2TE20675	5030655	5030857	-	ATENSPM5	DNA/En-Spm	203	
AT2TE26680	6524256	6533075	-	ATENSPM10	DNA/En-Spm	7635	
AT2TE12885	2961090	2961138	-	ATCOPIA11	LTR/Copia	49	
AT2TE11655	2593231	2593431	-	ATLINE1_4	LINE/L1	201	
AT2TE11345	2494445	2494503	+	ATHILA6B	LTR/Gypsy	59	
AT2TE20405	4970347	4970547	-	ATLINE1_6	LINE/L1	201	
AT2TE10500	2280055	2282263	+	ATLINE1_6	LINE/L1	1818	
AT2TE77005	17092869	17093069	+	ATGP9B	LTR/Gypsy	201	
AT2TE00075	42129	49796	-	ATGP2	LTR/Gypsy	7668	
AT2TE03100	715391	716942	-	ATREP6	RC/Helitron	1552	
AT2TE08190	1777029	1777227	-	VANDAL5A	DNA/MuDR	199	
AT2TE10665	2312504	2312702	-	ATDNA2T9A	DNA/MuDR	199	
AT2TE15585	3572920	3573118	-	ATREP3	RC/Helitron	199	
AT2TE89325	19585630	19585830	+	BRODYAGA1A	DNA/MuDR	201	
AT2TE27460	6718379	6719933	+	ATLANTYS1	LTR/Gypsy	1555	
AT2TE28195	6922410	6922448	+	ATREP3	RC/Helitron	39	
AT2TE32310	7813403	7813435	-	ATREP3	RC/Helitron	33	
AT2TE05780	1276363	1276580	+	BRODYAGA1A	DNA/MuDR	218	
AT2TE16180	3728862	3731260	-	ATHILA4C	LTR/Gypsy	2399	
AT2TE37680	8939278	8939479	+	BRODYAGA1A	DNA/MuDR	202	
AT2TE24615	6046689	6046890	+	VANDAL4	DNA/MuDR	202	
AT2TE75960	16875598	16877147	+	HELITRONY3	RC/Helitron	1550	
AT2TE22855	5657467	5657666	-	VANDAL4	DNA/MuDR	200	
AT2TE33885	8150502	8150703	+	HELITRONY1D	RC/Helitron	202	
AT2TE21485	5269210	5271410	+	ATHILA6B	LTR/Gypsy	1556	
AT2TE26310	6444581	6446129	-	ATHILA4D_LTR	LTR/Gypsy	1549	
AT2TE17975	4265050	4274213	+	HELITRONY2	RC/Helitron	9204	
AT2TE15340	3517283	3517482	-	RathE3_cons	RathE3_cons	200	
AT2TE54625	12505835	12506034	-	HELITRONY3	RC/Helitron	200	
AT2TE13795	3192433	3192625	+	ATREP4	RC/Helitron	193	
AT2TE49660	11461331	11461532	+	ATSINE4	SINE	202	
AT2TE09195	1992559	1992812	-	ATMU10	DNA/MuDR	254	
AT2TE21155	5161733	5163010	-	ATHILA4	LTR/Gypsy	1306	
AT2TE23890	5868711	5868964	-	ATCOPIA94	LTR/Copia	254	
AT2TE20555	5011916	5012225	+	ATCOPIA58	LTR/Copia	310	
AT2TE02740	642414	642723	+	ATDNA2T9C	DNA/MuDR	310	
AT2TE19275	4644472	4645636	+	VANDAL8	DNA/MuDR	1165	
AT2TE16455	3823960	3825125	+	ATHILA4	LTR/Gypsy	1166	
AT2TE25555	6271898	6272207	+	HELITRONY1A	RC/Helitron	310	
AT2TE26180	6414431	6414738	-	ATLINE1A	LINE/L1	308	
AT2TE02850	665356	665420	+	HELITRONY1E	RC/Helitron	65	
AT2TE28305	6948414	6948721	-	BOMZH2	DNA/MuDR	308	
AT2TE33495	8067561	8068726	-	ATREP10D	RC/Helitron	1166	
AT2TE37070	8824417	8824727	+	ATTIRX1C	DNA	311	
AT2TE49145	11362715	11363023	-	DT1	DNA/Mariner	309	
AT2TE25520	6259435	6260598	+	ATGP3	LTR/Gypsy	1164	
AT2TE43105	10071018	10071326	-	ATREP10A	RC/Helitron	309	
AT2TE17095	4027024	4045789	+	HELITRONY2	RC/Helitron	10051	
AT2TE50150	11561923	11562234	+	ATREP3	RC/Helitron	312	
AT2TE38885	9185678	9185740	-	ATREP10D	RC/Helitron	63	
AT2TE24755	6084727	6084947	+	ATREP4	RC/Helitron	221	
AT2TE12560	2882424	2882730	-	ATCOPIA95	LTR/Copia	307	
AT2TE24960	6136292	6139070	+	ATLINE2	LINE/L1	2779	
AT2TE39660	9344287	9344598	+	ATLANTYS1	LTR/Gypsy	312	
AT2TE35110	8420246	8420456	+	ATREP11	RC/Helitron	211	
AT2TE76595	17008780	17009940	-	ATREP10D	RC/Helitron	1161	
AT2TE44120	10306312	10306621	-	HELITRONY1B	RC/Helitron	310	
AT2TE25110	6179827	6180959	+	ATHILA4	LTR/Gypsy	1164	
AT2TE35070	8414489	8414798	-	ATTIRX1A	DNA	310	
AT2TE19515	4693802	4694973	+	ATHILA	LTR/Gypsy	1170	
AT2TE12200	2760050	2760358	+	HELITRONY1D	RC/Helitron	309	
AT2TE09670	2119214	2119307	+	ATREP4	RC/Helitron	94	
AT2TE21515	5277053	5278229	+	ATGP1	LTR/Gypsy	1177	
AT2TE08690	1889938	1890242	-	ATDNAI27T9A	DNA/MuDR	305	
AT2TE06440	1409368	1409588	+	ATREP14	RC/Helitron	221	
AT2TE11630	2590472	2590778	+	ATREP10D	RC/Helitron	307	
AT2TE04630	1037743	1038911	-	ATREP1	RC/Helitron	1175	
AT2TE22120	5458995	5460170	-	ATHILA4B_LTR	LTR/Gypsy	1176	
AT2TE30960	7529549	7529641	+	ARNOLDY1	DNA/MuDR	93	
AT2TE19555	4702801	4706947	+	ATCOPIA34	LTR/Copia	2779	
AT2TE88570	19433253	19433558	-	ATMU7	DNA/MuDR	306	
AT2TE11260	2471485	2472656	-	VANDAL5	DNA/MuDR	1172	
AT2TE32725	7904254	7904452	+	ATSINE4	SINE	199	
AT2TE17760	4211223	4211250	-	ATHILA3	LTR/Gypsy	28	
AT2TE61550	13951786	13952092	-	ATREP5	RC/Helitron	307	
AT2TE18125	4313219	4313258	+	ATMUNX1	DNA/MuDR	40	
AT2TE06775	1462965	1463245	-	ATREP19	DNA	281	
AT2TE08765	1902752	1903923	+	ATREP10D	RC/Helitron	1172	
AT2TE49830	11495112	11495420	+	TSCL	LINE?	309	
AT2TE04885	1086754	1086980	-	ATREP3	RC/Helitron	227	
AT2TE21880	5406720	5407889	-	HELITRONY1C	RC/Helitron	1170	
AT2TE21670	5325567	5326737	-	ATENSPM6	DNA/En-Spm	1171	
AT2TE23130	5713762	5714069	+	ATHILA4A	LTR/Gypsy	308	
AT2TE08770	1903924	1903952	+	ATREP3	RC/Helitron	29	
AT2TE79400	17583627	17583933	-	ATENSPM6	DNA/En-Spm	307	
AT2TE05895	1298992	1300169	+	ATHILA4B_LTR	LTR/Gypsy	1178	
AT2TE30000	7347477	7347548	-	BRODYAGA1A	DNA/MuDR	72	
AT2TE57225	13064197	13064500	-	ATREP15	RC/Helitron	304	
AT2TE48415	11206286	11206358	-	HELITRONY1E	RC/Helitron	73	
AT2TE14650	3375563	3375878	+	ATCOPIA53	LTR/Copia	316	
AT2TE00440	130120	130433	-	HELITRONY1D	RC/Helitron	314	
AT2TE33910	8160218	8160531	-	ATREP6	RC/Helitron	314	
AT2TE48220	11168782	11168808	+	ATREP15	RC/Helitron	27	
AT2TE33465	8060961	8062109	-	ATREP8	RC/Helitron	1149	
AT2TE46220	10769094	10770246	+	ATREP10D	RC/Helitron	1153	
AT2TE07005	1523784	1524096	-	HELITRON1	RC/Helitron	313	
AT2TE66460	14951520	14951835	+	BOMZH2	DNA/MuDR	316	
AT2TE10495	2274203	2280054	+	ATCOPIA58	LTR/Copia	5852	
AT2TE77910	17277612	17277925	-	ATHATN2	DNA/HAT	314	
AT2TE42995	10046936	10047251	+	ATLINE1A	LINE/L1	316	
AT2TE11990	2699624	2700772	+	ATHILA4C	LTR/Gypsy	1149	
AT2TE00025	30318	31444	+	ATLANTYS1	LTR/Gypsy	1127	
AT2TE18045	4301568	4301882	-	ATDNAI27T9A	DNA/MuDR	315	
AT2TE12705	2913292	2913609	+	ATREP10D	RC/Helitron	318	
AT2TE09735	2134453	2137255	+	ATHAT2	DNA/HAT	2800	
AT2TE27905	6852468	6855257	-	ATREP5	RC/Helitron	2790	
AT2TE87560	19224889	19226034	-	ATREP3	RC/Helitron	1146	
AT2TE06375	1387044	1387174	+	ATREP5	RC/Helitron	131	
AT2TE21290	5189484	5189797	-	BRODYAGA1A	DNA/MuDR	314	
AT2TE11665	2593735	2596529	-	TA11	LINE/L1	2795	
AT2TE47610	11043582	11044727	-	ATREP10A	RC/Helitron	1146	
AT2TE05170	1142449	1142763	-	DT1	DNA/Mariner	315	
AT2TE25105	6179794	6179826	+	ATHILA4D_LTR	LTR/Gypsy	33	
AT2TE20455	4996264	4996578	+	HELITRON1	RC/Helitron	315	
AT2TE15400	3531975	3532287	-	ATHILA4B_LTR	LTR/Gypsy	313	
AT2TE10880	2358737	2359049	+	ATCOPIA4	LTR/Copia	313	
AT2TE08265	1792480	1793634	-	ATREP8	RC/Helitron	1155	
AT2TE64205	14492957	14492976	+	ATTIRX1A	DNA	20	
AT2TE27765	6805102	6805412	-	ATLINE1_3A	LINE/L1	311	
AT2TE23660	5807652	5807813	-	ATGP1	LTR/Gypsy	162	
AT2TE52000	11948632	11948942	-	ATREP15	RC/Helitron	311	
AT2TE53730	12320222	12320534	+	ATREP4	RC/Helitron	313	
AT2TE12525	2867963	2868063	+	HELITRONY3	RC/Helitron	101	
AT2TE18025	4294013	4294325	+	ATLINE1_6	LINE/L1	313	
AT2TE26480	6479101	6479413	+	TA11	LINE/L1	313	
AT2TE26685	6527043	6528197	-	ATHILA4A	LTR/Gypsy	1155	
AT2TE04825	1076416	1076727	-	ATREP5	RC/Helitron	312	
AT2TE70875	15847026	15847339	+	ATREP5	RC/Helitron	314	
AT2TE01420	340231	340543	-	ATGP2N	LTR/Gypsy	313	
AT2TE49190	11373154	11374305	-	ATREP3	RC/Helitron	1152	
AT2TE12450	2838795	2841583	+	ATHILA4C	LTR/Gypsy	2789	
AT2TE09600	2101051	2101414	-	ATREP12	RC/Helitron	312	
AT2TE62350	14108788	14109939	-	ATREP10D	RC/Helitron	1152	
AT2TE16215	3740944	3742095	-	ATHILA4C	LTR/Gypsy	1152	
AT2TE21940	5416974	5418128	+	ATREP10D	RC/Helitron	1155	
AT2TE47890	11100068	11101221	-	HELITRONY1E	RC/Helitron	1154	
AT2TE28125	6903698	6904011	+	HELITRONY3	RC/Helitron	314	
AT2TE28105	6900802	6900958	-	ATREP3	RC/Helitron	157	
AT2TE20055	4835620	4835933	+	VANDAL14	DNA/MuDR	314	court
AT2TE45595	10637343	10637421	-	HELITRONY1B	RC/Helitron	79	
AT2TE31350	7616380	7616686	+	HELITRONY1D	RC/Helitron	307	
AT2TE18330	4357343	4358519	-	ATHILA	LTR/Gypsy	1177	
AT2TE35695	8530189	8531377	+	ATREP10D	RC/Helitron	1189	
AT2TE24840	6103712	6104008	-	ATLINE1_5	LINE/L1	297	
AT2TE13215	3036102	3036399	-	VANDAL4	DNA/MuDR	298	
AT2TE33145	7987785	7988064	-	ATHATN1	DNA/HAT	297	
AT2TE46130	10749223	10750409	-	HELITRONY3	RC/Helitron	1187	
AT2TE40110	9437930	9438226	-	HELITRON4	RC/Helitron	297	
AT2TE31215	7581422	7584152	+	VANDAL2N1	DNA/MuDR	2731	
AT2TE27870	6837289	6843328	+	ATCOPIA37	LTR/Copia	6040	
AT2TE06740	1456772	1457070	+	ATREP10B	RC/Helitron	299	
AT2TE19105	4610349	4610646	-	VANDAL5	DNA/MuDR	298	
AT2TE17660	4186081	4188815	-	ATHILA	LTR/Gypsy	2735	
AT2TE09390	2057979	2058044	-	HELITRONY1A	RC/Helitron	66	
AT2TE23505	5778902	5780089	+	ATGP1	LTR/Gypsy	1188	
AT2TE17125	4048503	4049687	-	HELITRONY1B	RC/Helitron	1185	
AT2TE20475	4997164	4997464	+	ATREP5	RC/Helitron	301	
AT2TE14490	3342505	3342805	+	ATCOPIA76	LTR/Copia	301	
AT2TE20625	5021455	5021753	-	HELITRONY2	RC/Helitron	299	
AT2TE13965	3234189	3234485	-	HELITRON2	RC/Helitron	297	
AT2TE27525	6737880	6738178	-	ATTIRX1A	DNA	299	
AT2TE29770	7299974	7300022	-	BRODYAGA2	DNA/MuDR	49	
AT2TE13350	3075735	3078570	-	ATHILA	LTR/Gypsy	2735	
AT2TE32950	7944814	7946001	+	ATREP15	RC/Helitron	1188	
AT2TE32045	7761504	7761770	-	ATTIRTA1	DNA/Tc1	267	
AT2TE17980	4274214	4275401	+	HELITRONY1E	RC/Helitron	1188	
AT2TE45105	10507373	10508559	+	SIMPLEHAT1	DNA/HAT	1187	
AT2TE20470	4997143	4997163	+	ATREP5	RC/Helitron	21	
AT2TE33940	8165879	8166175	-	ATREP10D	RC/Helitron	297	
AT2TE11930	2685674	2688359	+	VANDAL1	DNA/MuDR	2725	
AT2TE31655	7678679	7678723	+	BRODYAGA2	DNA/MuDR	45	
AT2TE07380	1599600	1600791	-	ATLINE1_4	LINE/L1	1192	
AT2TE28765	7070961	7072149	+	ATREP10D	RC/Helitron	1189	
AT2TE39600	9330501	9330797	+	ATSINE4	SINE	297	
AT2TE21060	5138594	5139791	+	ATHILA4B_LTR	LTR/Gypsy	1198	
AT2TE23680	5815249	5815361	+	VANDAL2N1	DNA/MuDR	113	
AT2TE20685	5032581	5033778	+	ATHILA4	LTR/Gypsy	1198	
AT2TE08120	1757220	1757633	+	VANDAL7	DNA/MuDR	269	
AT2TE23555	5798251	5798545	-	ATDNAI27T9A	DNA/MuDR	295	
AT2TE77550	17205478	17205773	-	HELITRONY3	RC/Helitron	296	
AT2TE50630	11655445	11656674	+	ATCOPIA71	LTR/Copia	1196	
AT2TE56130	12832907	12833204	+	ATREP4	RC/Helitron	298	
AT2TE01020	252653	252690	-	ATSINE4	SINE	38	
AT2TE45910	10704364	10705554	+	ATREP10D	RC/Helitron	1191	
AT2TE12390	2818660	2822102	+	ATENSPM2	DNA/En-Spm	2731	
AT2TE21615	5313190	5313260	+	ATREP10D	RC/Helitron	71	
AT2TE40090	9432663	9433854	+	ATREP1	RC/Helitron	1192	
AT2TE23950	5883696	5883767	-	ATHILA4A	LTR/Gypsy	72	
AT2TE04920	1093191	1093244	+	ATREP4	RC/Helitron	54	
AT2TE41680	9759125	9759422	+	ATREP19	DNA	298	
AT2TE06130	1346332	1346627	-	ATN9_1	DNA/MuDR	296	
AT2TE43100	10070066	10071017	-	ATREP1	RC/Helitron	1192	
AT2TE39115	9235006	9235036	-	ATDNA2T9C	DNA/MuDR	31	
AT2TE32840	7923591	7923895	-	ATREP10B	RC/Helitron	305	
AT2TE34405	8268806	8269105	-	DT1	DNA/Mariner	300	
AT2TE33015	7959807	7961561	+	ATREP3	RC/Helitron	1190	
AT2TE02190	510653	511831	-	HELITRONY1E	RC/Helitron	1179	
AT2TE11225	2464622	2465239	+	ATHILA4	LTR/Gypsy	618	
AT2TE11215	2462890	2463440	+	ATHILA4	LTR/Gypsy	551	
AT2TE24370	5982004	5984954	-	ATIS112A	DNA/Harbinger	2755	
AT2TE45665	10652020	10653199	-	META1	LTR/Copia	1180	
AT2TE17140	4049813	4050117	+	ATREP10D	RC/Helitron	305	
AT2TE30360	7410388	7410692	+	ATREP1	RC/Helitron	305	
AT2TE11220	2463441	2464621	-	ATHILA4D_LTR	LTR/Gypsy	1181	
AT2TE22980	5683814	5684118	+	ATREP10B	RC/Helitron	305	
AT2TE18920	4525972	4535960	+	VANDAL3	DNA/MuDR	9999	
AT2TE48420	11206359	11207538	+	HELITRONY3	RC/Helitron	1180	
AT2TE68105	15288618	15288920	-	VANDAL17	DNA/MuDR	303	
AT2TE56255	12858319	12858464	+	BRODYAGA2	DNA/MuDR	146	
AT2TE06880	1484260	1485438	+	ATREP11	RC/Helitron	1179	
AT2TE17650	4185505	4185811	+	ATHILA	LTR/Gypsy	307	
AT2TE36130	8625898	8626202	-	ATREP16	DNA/MuDR	305	
AT2TE08205	1779100	1779402	-	ATDNAI27T9A	DNA/MuDR	303	
AT2TE39480	9310082	9310128	-	ATREP3	RC/Helitron	47	
AT2TE27105	6652274	6652297	+	HELITRONY1E	RC/Helitron	24	
AT2TE48170	11161051	11161354	-	ATDNA1T9A	DNA/MuDR	304	
AT2TE49335	11397208	11400204	-	ATREP10D	RC/Helitron	1178	
AT2TE18550	4427003	4427121	+	ARNOLD2	DNA/MuDR	119	
AT2TE71535	15980364	15980669	+	ATCOPIA36	LTR/Copia	306	
AT2TE09625	2105630	2106808	+	ATHILA4D_LTR	LTR/Gypsy	1179	
AT2TE08960	1946865	1947073	+	ATHILA4	LTR/Gypsy	209	
AT2TE21795	5381892	5383073	-	ATLANTYS2	LTR/Gypsy	1182	
